cidade,dt,r,tmin,tmax,wmx,c1,c2,c3,c4
Santa Cruz de Monte Castelo - PR,2026-05-25,5.41,18.99,26.42,8.61,0,1,1,1
Santa Cruz de Monte Castelo - PR,2026-05-26,5.66,19.35,26.52,6.9,1,1,1,1
Santa Cruz de Monte Castelo - PR,2026-05-27,0.36,18.64,27.16,9.66,0,0,1,0
Santa Cruz de Monte Castelo - PR,2026-05-28,0.35,18.31,26.5,8.39,0,0,0,0
Santa Cruz de Salinas - MG,2026-05-24,0.44,16.95,25.38,14.69,3,3,1,1
Santa Cruz de Salinas - MG,2026-05-25,0.0,15.09,27.45,10.34,3,1,0,0
Santa Cruz de Salinas - MG,2026-05-26,1.83,17.66,23.71,10.27,0,3,3,2
Santa Cruz de Salinas - MG,2026-05-27,1.05,18.26,26.22,8.57,2,3,2,2
Santa Cruz de Salinas - MG,2026-05-28,0.23,16.53,25.75,7.98,0,1,2,1
Santa Cruz do Arari - PA,2026-05-24,22.86,23.8,28.16,5.16,3,3,3,2
Santa Cruz do Arari - PA,2026-05-25,16.27,23.9,29.05,5.62,2,2,2,1
Santa Cruz do Arari - PA,2026-05-26,6.11,23.82,30.46,3.54,1,1,1,1
Santa Cruz do Arari - PA,2026-05-27,11.53,24.01,30.13,3.39,1,1,1,1
Santa Cruz do Arari - PA,2026-05-28,17.32,24.09,28.59,4.08,1,1,1,1
Santa Cruz do Capibaribe - PE,2026-05-24,1.3,20.73,28.88,20.71,1,3,1,1
Santa Cruz do Capibaribe - PE,2026-05-25,2.54,20.99,28.26,13.62,1,3,1,1
Santa Cruz do Capibaribe - PE,2026-05-26,1.64,20.47,27.09,17.69,0,1,2,1
Santa Cruz do Capibaribe - PE,2026-05-27,0.7,20.67,27.79,16.05,1,2,2,2
Santa Cruz do Capibaribe - PE,2026-05-28,0.35,20.15,28.09,15.07,1,1,2,2
Santa Cruz do Escalvado - MG,2026-05-24,0.28,18.48,26.79,5.84,1,1,3,1
Santa Cruz do Escalvado - MG,2026-05-25,0.02,17.9,27.8,3.35,0,0,0,0
Santa Cruz do Escalvado - MG,2026-05-26,0.05,17.63,27.9,5.3,0,1,2,1
Santa Cruz do Escalvado - MG,2026-05-27,0.0,17.67,28.79,6.89,0,0,1,3
Santa Cruz do Escalvado - MG,2026-05-28,0.0,17.9,26.72,8.19,0,3,1,1
Santa Cruz do Piauí - PI,2026-05-24,0.0,24.36,34.44,20.04,1,0,1,0
Santa Cruz do Piauí - PI,2026-05-25,0.0,23.65,34.23,15.13,1,0,1,2
Santa Cruz do Piauí - PI,2026-05-26,0.0,24.07,34.55,15.79,2,0,1,2
Santa Cruz do Piauí - PI,2026-05-27,0.0,24.7,34.16,15.62,0,0,0,1
Santa Cruz do Piauí - PI,2026-05-28,0.0,24.43,34.59,14.9,0,0,3,2
Santa Cruz do Rio Pardo - SP,2026-05-24,9.17,16.7,22.85,5.88,1,1,1,1
Santa Cruz do Rio Pardo - SP,2026-05-25,3.61,17.71,24.92,8.15,1,1,1,1
Santa Cruz do Rio Pardo - SP,2026-05-26,1.69,18.1,26.34,7.32,1,0,0,1
Santa Cruz do Rio Pardo - SP,2026-05-27,0.5,18.23,26.69,7.68,0,0,0,0
Santa Cruz do Rio Pardo - SP,2026-05-28,0.03,16.56,23.16,9.5,0,1,1,1
Santa Cruz do Sul - RS,2026-05-24,0.82,13.33,18.6,13.23,2,2,3,2
Santa Cruz do Sul - RS,2026-05-25,3.84,11.46,18.33,10.12,1,1,2,3
Santa Cruz do Sul - RS,2026-05-26,6.42,15.53,19.18,12.27,2,2,3,2
Santa Cruz do Sul - RS,2026-05-27,0.61,14.01,18.88,10.32,1,3,3,2
Santa Cruz do Sul - RS,2026-05-28,0.25,12.96,18.25,9.91,1,2,3,2
Santa Cruz do Xingu - MT,2026-05-24,0.0,21.45,32.04,10.7,0,0,0,1
Santa Cruz do Xingu - MT,2026-05-25,0.0,20.96,32.3,9.0,0,0,3,0
Santa Cruz do Xingu - MT,2026-05-26,0.0,21.63,32.65,9.28,0,0,0,0
Santa Cruz do Xingu - MT,2026-05-27,0.0,21.23,32.75,8.65,2,1,2,2
Santa Cruz do Xingu - MT,2026-05-28,0.0,21.15,32.62,9.18,0,0,0,0
Santa Cruz dos Milagres - PI,2026-05-24,0.0,23.86,34.66,15.3,1,0,3,0
Santa Cruz dos Milagres - PI,2026-05-25,0.0,23.06,34.23,11.15,0,0,0,1
Santa Cruz dos Milagres - PI,2026-05-26,0.0,23.69,34.74,11.75,2,0,0,2
Santa Cruz dos Milagres - PI,2026-05-27,0.0,24.39,34.25,11.06,1,0,0,2
Santa Cruz dos Milagres - PI,2026-05-28,0.0,24.43,34.69,10.8,1,0,0,2
Santa Efigênia de Minas - MG,2026-05-24,1.48,16.89,22.82,8.05,3,3,2,2
Santa Efigênia de Minas - MG,2026-05-25,0.04,15.96,24.61,2.05,0,0,1,0
Santa Efigênia de Minas - MG,2026-05-26,0.09,15.78,24.43,3.59,3,0,1,1
Santa Efigênia de Minas - MG,2026-05-27,0.23,16.39,24.88,5.83,0,1,2,1
Santa Efigênia de Minas - MG,2026-05-28,0.47,16.62,24.28,2.38,3,1,1,2
Santa Ernestina - SP,2026-05-24,1.62,17.86,26.85,9.87,0,0,0,2
Santa Ernestina - SP,2026-05-25,2.14,19.34,27.23,4.59,2,1,3,1
Santa Ernestina - SP,2026-05-26,0.49,19.28,28.34,6.22,1,1,1,1
Santa Ernestina - SP,2026-05-27,0.29,19.17,28.72,5.77,1,0,0,1
Santa Ernestina - SP,2026-05-28,0.08,17.62,26.59,9.22,0,0,0,3
Santa Fé - PR,2026-05-24,9.77,17.3,22.66,7.81,2,1,1,1
Santa Fé - PR,2026-05-25,3.91,18.37,25.36,8.37,1,1,1,1
Santa Fé - PR,2026-05-26,3.45,19.25,25.96,7.27,1,0,0,1
Santa Fé - PR,2026-05-27,0.36,18.42,26.91,9.55,0,0,0,0
Santa Fé - PR,2026-05-28,0.09,18.25,24.28,8.99,0,3,1,0
Santa Fé de Goiás - GO,2026-05-24,0.0,21.3,32.19,9.33,0,0,0,1
Santa Fé de Goiás - GO,2026-05-25,0.0,21.06,32.76,3.38,1,0,1,1
Santa Fé de Goiás - GO,2026-05-26,0.0,21.88,33.3,6.58,0,1,0,1
Santa Fé de Goiás - GO,2026-05-27,0.0,21.7,33.04,6.52,0,1,3,0
Santa Fé de Goiás - GO,2026-05-28,0.0,21.4,32.37,7.4,0,0,0,0
Santa Fé de Minas - MG,2026-05-24,0.07,19.61,28.63,12.19,1,1,1,2
Santa Fé de Minas - MG,2026-05-25,0.0,19.37,30.76,5.18,1,0,0,0
Santa Fé de Minas - MG,2026-05-26,0.0,18.91,30.12,5.85,0,0,0,0
Santa Fé de Minas - MG,2026-05-27,0.0,18.54,29.82,5.14,0,3,0,1
Santa Fé de Minas - MG,2026-05-28,0.0,18.81,30.0,5.03,0,0,0,1
Santa Fé do Araguaia - TO,2026-05-24,0.0,21.33,33.0,12.06,0,0,0,2
Santa Fé do Araguaia - TO,2026-05-25,0.0,22.03,33.58,6.38,2,0,2,3
Santa Fé do Araguaia - TO,2026-05-26,0.0,21.72,33.4,5.93,1,2,1,0
Santa Fé do Araguaia - TO,2026-05-27,0.0,21.86,33.54,5.3,2,0,3,2
Santa Fé do Araguaia - TO,2026-05-28,0.0,22.59,33.97,6.49,0,0,0,1
Santa Fé do Sul - SP,2026-05-24,0.39,19.45,28.25,8.73,2,0,0,1
Santa Fé do Sul - SP,2026-05-25,0.5,20.74,29.86,6.46,0,0,1,1
Santa Fé do Sul - SP,2026-05-26,0.18,21.07,30.46,6.5,0,0,0,0
Santa Fé do Sul - SP,2026-05-27,0.18,20.61,30.47,7.8,0,0,0,0
Santa Fé do Sul - SP,2026-05-28,0.07,20.06,29.47,8.34,0,0,0,0
Santa Filomena - PI,2026-05-24,0.0,21.42,33.19,15.18,1,0,0,1
Santa Filomena - PI,2026-05-25,0.0,22.06,33.7,10.07,0,1,0,0
Santa Filomena - PI,2026-05-26,0.0,21.5,33.8,9.39,0,3,0,0
Santa Filomena - PI,2026-05-27,0.0,21.51,33.97,8.15,1,0,0,0
Santa Filomena - PI,2026-05-28,0.0,20.9,34.0,8.63,2,3,1,0
Santa Filomena - PE,2026-05-24,0.17,20.48,30.69,24.27,1,1,0,1
Santa Filomena - PE,2026-05-25,0.05,19.43,30.08,17.22,0,1,1,2
Santa Filomena - PE,2026-05-26,0.02,20.82,30.52,19.18,0,0,2,1
Santa Filomena - PE,2026-05-27,0.19,21.54,30.19,18.76,0,1,2,1
Santa Filomena - PE,2026-05-28,0.0,21.12,31.09,17.86,0,0,0,1
Santa Filomena do Maranhão - MA,2026-05-24,0.0,22.27,32.25,11.8,0,0,0,0
Santa Filomena do Maranhão - MA,2026-05-25,0.0,21.21,32.36,9.49,1,0,0,2
Santa Filomena do Maranhão - MA,2026-05-26,0.0,21.35,32.15,9.9,0,3,0,1
Santa Filomena do Maranhão - MA,2026-05-27,0.0,22.64,31.94,9.02,1,1,0,1
Santa Filomena do Maranhão - MA,2026-05-28,0.0,22.71,32.53,9.25,0,1,0,2
Santa Gertrudes - SP,2026-05-24,9.79,16.67,24.07,5.97,1,1,1,1
Santa Gertrudes - SP,2026-05-25,2.97,17.15,24.58,5.14,1,1,1,1
Santa Gertrudes - SP,2026-05-26,0.79,16.85,26.55,5.74,1,1,0,0
Santa Gertrudes - SP,2026-05-27,1.15,18.01,26.13,6.04,0,0,0,0
Santa Gertrudes - SP,2026-05-28,0.1,15.43,22.97,11.28,0,1,0,0
Santa Helena - PR,2026-05-24,1.77,14.86,22.16,5.78,2,2,2,1
Santa Helena - PR,2026-05-25,6.44,18.15,24.58,11.09,1,1,1,1
Santa Helena - PR,2026-05-26,7.44,18.66,22.37,7.91,1,2,3,2
Santa Helena - PR,2026-05-27,0.03,17.01,24.16,9.68,1,0,2,0
Santa Helena - PR,2026-05-28,0.19,17.09,25.91,8.8,0,0,0,0
Santa Helena - SC,2026-05-24,0.01,10.2,19.57,4.97,0,1,2,3
Santa Helena - SC,2026-05-25,12.99,15.53,21.42,5.99,3,2,1,1
Santa Helena - SC,2026-05-26,8.46,17.47,20.55,5.96,2,2,2,2
Santa Helena - SC,2026-05-27,0.0,13.11,20.79,5.94,1,1,2,0
Santa Helena - SC,2026-05-28,0.0,11.31,23.12,5.25,1,3,1,0
Santa Helena - MA,2026-05-24,15.75,23.92,28.04,6.79,3,2,1,1
Santa Helena - MA,2026-05-25,7.77,23.78,29.08,2.83,1,1,1,1
Santa Helena - MA,2026-05-26,5.77,23.85,29.68,3.24,1,1,0,1
Santa Helena - MA,2026-05-27,8.48,24.29,29.79,2.22,1,1,1,1
Santa Helena - MA,2026-05-28,10.7,24.43,29.59,1.87,0,1,1,1
Santa Helena - PB,2026-05-24,0.06,21.58,30.75,19.62,1,0,1,1
Santa Helena - PB,2026-05-25,0.35,21.18,30.45,13.2,1,0,1,1
Santa Helena - PB,2026-05-26,0.1,23.13,31.43,15.06,1,1,0,1
Santa Helena - PB,2026-05-27,0.5,23.45,31.29,14.12,2,1,0,1
Santa Helena - PB,2026-05-28,0.05,23.31,31.66,13.64,1,1,0,2
Santa Helena de Goiás - GO,2026-05-24,0.02,19.33,30.04,7.27,1,0,0,1
Santa Helena de Goiás - GO,2026-05-25,0.0,19.84,30.98,4.76,2,0,0,1
Santa Helena de Goiás - GO,2026-05-26,0.0,20.07,31.34,6.71,0,1,3,1
Santa Helena de Goiás - GO,2026-05-27,0.0,19.64,31.16,6.05,0,0,1,1
Santa Helena de Goiás - GO,2026-05-28,0.0,19.12,30.75,7.26,0,2,1,1
Santa Helena de Minas - MG,2026-05-24,0.84,18.77,25.82,10.87,1,2,2,3
Santa Helena de Minas - MG,2026-05-25,0.0,17.03,28.45,8.7,0,0,1,1
Santa Helena de Minas - MG,2026-05-26,4.46,20.19,24.68,10.49,0,3,3,3
Santa Helena de Minas - MG,2026-05-27,2.01,20.23,27.6,6.89,2,3,2,1
Santa Helena de Minas - MG,2026-05-28,1.49,19.03,27.69,8.1,1,1,1,1
Santa Inês - BA,2026-05-24,15.76,19.36,21.97,16.37,3,3,3,3
Santa Inês - BA,2026-05-25,6.45,18.56,23.8,12.3,3,3,3,2
Santa Inês - BA,2026-05-26,1.37,18.57,25.02,11.83,2,2,1,1
Santa Inês - BA,2026-05-27,1.61,18.57,24.91,10.94,1,2,2,1
Santa Inês - BA,2026-05-28,1.05,17.12,24.69,9.9,0,1,1,1
Santa Inês - PR,2026-05-24,8.23,17.52,23.6,7.28,1,1,1,1
Santa Inês - PR,2026-05-25,4.06,18.99,26.39,7.48,1,1,1,1
Santa Inês - PR,2026-05-26,3.08,19.75,27.02,6.62,1,1,0,1
Santa Inês - PR,2026-05-27,0.4,19.07,27.79,8.76,0,0,0,0
Santa Inês - PR,2026-05-28,0.22,18.87,25.19,8.38,0,3,3,0
Santa Inês - PB,2026-05-24,0.22,19.58,29.75,20.35,0,0,2,1
Santa Inês - PB,2026-05-25,0.51,19.49,28.86,15.42,0,0,2,1
Santa Inês - PB,2026-05-26,0.13,20.6,29.43,17.18,1,0,1,2
Santa Inês - PB,2026-05-27,0.17,21.17,29.72,15.47,1,1,0,2
Santa Inês - PB,2026-05-28,0.0,20.75,30.34,14.79,1,0,0,2
Santa Inês - MA,2026-05-24,2.32,24.17,31.29,8.52,0,0,1,1
Santa Inês - MA,2026-05-25,1.07,23.81,31.64,7.06,1,0,2,1
Santa Inês - MA,2026-05-26,0.89,23.75,31.87,6.02,1,0,1,1
Santa Inês - MA,2026-05-27,1.46,24.23,31.97,5.45,1,1,1,1
Santa Inês - MA,2026-05-28,1.86,24.68,32.25,4.26,1,1,0,1
Santa Isabel - SP,2026-05-24,11.84,15.42,21.29,5.03,2,1,1,1
Santa Isabel - SP,2026-05-25,2.51,16.03,21.73,4.07,2,3,3,1
Santa Isabel - SP,2026-05-26,0.8,15.66,24.46,3.11,2,3,2,0
Santa Isabel - SP,2026-05-27,2.96,16.29,21.29,8.51,0,0,1,2
Santa Isabel - SP,2026-05-28,0.1,14.56,19.53,7.46,3,3,2,1
Santa Isabel - GO,2026-05-24,0.0,19.95,30.47,10.15,1,3,0,1
Santa Isabel - GO,2026-05-25,0.0,20.09,31.51,3.3,1,0,0,1
Santa Isabel - GO,2026-05-26,0.0,19.82,31.62,4.66,1,0,0,1
Santa Isabel - GO,2026-05-27,0.0,19.26,31.07,5.03,0,0,2,0
Santa Isabel - GO,2026-05-28,0.0,19.03,30.34,5.03,0,0,0,0
Santa Isabel do Ivaí - PR,2026-05-24,6.89,17.73,23.82,6.38,2,2,1,1
Santa Isabel do Ivaí - PR,2026-05-25,5.41,18.99,26.42,8.61,0,1,1,1
Santa Isabel do Ivaí - PR,2026-05-26,5.66,19.35,26.52,6.9,1,1,1,1
Santa Isabel do Ivaí - PR,2026-05-27,0.36,18.64,27.16,9.66,0,0,1,0
Santa Isabel do Ivaí - PR,2026-05-28,0.35,18.31,26.5,8.39,0,0,0,0
Santa Isabel do Rio Negro - AM,2026-05-24,7.16,22.95,25.35,5.02,1,2,3,3
Santa Isabel do Rio Negro - AM,2026-05-25,6.59,23.06,27.83,1.5,1,2,2,1
Santa Isabel do Rio Negro - AM,2026-05-26,17.5,23.66,27.8,2.18,1,2,2,1
Santa Isabel do Rio Negro - AM,2026-05-27,21.02,23.61,27.75,0.56,1,2,2,1
Santa Isabel do Rio Negro - AM,2026-05-28,9.9,23.75,29.22,1.33,2,2,2,1
Santa Izabel do Oeste - PR,2026-05-24,1.49,13.98,20.69,6.14,3,3,3,2
Santa Izabel do Oeste - PR,2026-05-25,12.65,16.71,22.55,9.24,2,2,1,1
Santa Izabel do Oeste - PR,2026-05-26,12.99,17.38,21.05,7.55,1,2,2,2
Santa Izabel do Oeste - PR,2026-05-27,0.08,15.04,22.47,9.08,2,1,2,0
Santa Izabel do Oeste - PR,2026-05-28,0.04,14.31,24.31,9.2,0,0,0,0
Santa Izabel do Pará - PA,2026-05-24,21.63,23.73,28.07,6.84,3,3,3,2
Santa Izabel do Pará - PA,2026-05-25,19.53,23.99,28.58,6.7,2,2,2,1
Santa Izabel do Pará - PA,2026-05-26,7.61,23.85,30.18,6.14,1,1,1,1
Santa Izabel do Pará - PA,2026-05-27,13.28,24.11,29.32,5.97,1,1,1,1
Santa Izabel do Pará - PA,2026-05-28,15.37,24.28,28.31,6.24,1,1,1,1
Santa Juliana - MG,2026-05-24,0.25,17.08,25.44,9.63,0,0,0,2
Santa Juliana - MG,2026-05-25,0.03,17.09,27.01,4.51,0,3,0,1
